Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category,DBSCAN_Cluster
ACC00091,Gandhinagar,Dehgam PS,2023-12-29 02:32:00,22.822319,69.178564,Industrial Road,State Highway,Fatal,1,2,2,0,2,2,0,1,1,0,Single Vehicle,Junction/Intersection,Hazy,Daylight,Good,Drunk Driving,2023-12-29,2023,12,2,Friday,Dec,3,5,5,Night,30
ACC00092,Junagadh,Veraval PS,2024-08-07 09:30:00,23.813807,70.957328,Expressway,Rural Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Bridge,Cloudy,Dawn/Dusk,Moderate,No Helmet,2024-08-07,2024,8,9,Wednesday,Aug,0,0,0,Morning,23
ACC00093,Bharuch,Jhagadia PS,2022-12-09 12:08:00,22.468909,69.622949,NH-27,State Highway,Minor,4,0,0,1,0,0,0,0,0,1,Side Impact,Curve,Clear,Daylight,Poor,No Seatbelt,2022-12-09,2022,12,12,Friday,Dec,1,0,2,Afternoon,31
ACC00094,Bhavnagar,Talaja PS,2022-01-24 05:31:00,22.24735,71.233433,NH-27,Urban Road,Minor,3,0,0,2,0,0,2,0,0,1,Hit & Run,Curve,Rainy,Night - No Street Light,Good,Over Speeding,2022-01-24,2022,1,5,Monday,Jan,1,0,5,Night,32
ACC00095,Gandhinagar,Dehgam PS,2021-01-17 03:27:00,21.316575,70.640501,NH-48,District Road,Grievous,4,0,2,2,0,1,2,0,0,0,Hit & Run,Speed Breaker,Rainy,Night - No Street Light,Poor,Drunk Driving,2021-01-17,2021,1,3,Sunday,Jan,2,0,7,Night,33
ACC00096,Ahmedabad,Bodakdev PS,2023-02-04 10:35:00,23.57284,71.307472,Airport Road,National Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Head-On,Unknown,Rainy,Night - No Street Light,Unknown,Unknown,2023-02-04,2023,2,10,Saturday,Feb,0,0,0,Morning,11
ACC00097,Vadodara,Gotri PS,2023-11-22 04:20:00,21.565238,71.983953,SH-41,Rural Road,Minor,1,0,0,2,0,0,1,0,0,0,Side Impact,Speed Breaker,Hazy,Dawn/Dusk,Poor,Overloading,2023-11-22,2023,11,4,Wednesday,Nov,1,0,3,Night,34
ACC00098,Anand,Petlad PS,2022-09-23 23:55:00,20.222577,74.192545,NH-8,State Highway,Grievous,4,0,3,0,0,0,0,0,0,0,Pedestrian Hit,Curve,Unknown,Daylight,Unknown,Signal Jumping,2022-09-23,2022,9,23,Friday,Sep,2,0,3,Night,105
ACC00099,Surat,Adajan PS,2022-10-05 13:09:00,21.037902,71.952312,Bypass Road,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Pedestrian Hit,Pothole Area,Clear,Night - Street Light On,Moderate,Unknown,2022-10-05,2022,10,13,Wednesday,Oct,0,0,0,Afternoon,-1
ACC00100,Mehsana,Patan PS,2023-02-11 10:11:00,22.552384,72.357972,SH-41,Urban Road,Minor,2,0,0,2,0,0,2,0,0,1,Single Vehicle,Flyover,Unknown,Night - No Street Light,Unknown,Wrong Side Driving,2023-02-11,2023,2,10,Saturday,Feb,1,0,5,Morning,35
ACC00101,Rajkot,Kalavad Road PS,2022-08-15 22:13:00,22.349414,71.631072,NH-8,District Road,Fatal,2,1,1,0,0,2,1,1,1,1,Single Vehicle,Straight Road,Hazy,Dawn/Dusk,Unknown,No Helmet,2022-08-15,2022,8,22,Monday,Aug,3,2,6,Night,32
ACC00102,Rajkot,Mavdi PS,2024-01-09 08:59:00,21.349459,72.767613,SH-6,National Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Rear-End,Speed Breaker,Rainy,Night - Street Light On,Good,Drunk Driving,2024-01-09,2024,1,8,Tuesday,Jan,0,0,0,Morning,19
ACC00103,Bharuch,Vagra PS,2021-07-25 21:49:00,24.536786,69.095029,City Road,District Road,Fatal,1,0,0,0,2,0,1,0,1,0,Hit & Run,Curve,Foggy,Night - No Street Light,Poor,Unknown,2021-07-25,2021,7,21,Sunday,Jul,3,2,2,Evening,4
ACC00104,Mehsana,Unjha PS,2022-08-16 01:00:00,22.872802,70.210765,Bypass Road,National Highway,Minor,1,0,0,2,0,0,0,0,0,1,Single Vehicle,Bridge,Rainy,Dawn/Dusk,Poor,Wrong Side Driving,2022-08-16,2022,8,1,Tuesday,Aug,1,0,3,Night,37
ACC00105,Gandhinagar,Sector 7 PS,2021-01-29 23:21:00,22.711794,69.205618,SH-41,National Highway,Grievous,1,0,1,0,0,1,1,0,0,0,Single Vehicle,Flyover,Cloudy,Night - No Street Light,Good,No Seatbelt,2021-01-29,2021,1,23,Friday,Jan,2,0,3,Night,30
ACC00106,Gandhinagar,Kalol PS,2022-04-28 14:48:00,21.616276,71.709127,SH-14,District Road,Minor,2,0,0,2,0,0,2,0,0,1,Single Vehicle,Curve,Clear,Daylight,Unknown,Mobile Phone Use,2022-04-28,2022,4,14,Thursday,Apr,1,0,5,Afternoon,34
ACC00107,Ahmedabad,Chandkheda PS,2023-01-23 19:14:00,20.714416,72.810729,Industrial Road,Urban Road,Grievous,1,0,2,2,0,2,2,0,0,1,Side Impact,Speed Breaker,Cloudy,Night - Street Light On,Moderate,Unknown,2023-01-23,2023,1,19,Monday,Jan,2,0,9,Evening,36
ACC00108,Bhavnagar,Bhavnagar City PS,2021-05-07 17:57:00,22.734428,70.167141,Airport Road,Urban Road,Grievous,4,0,2,0,0,2,0,0,1,0,Hit & Run,Curve,Unknown,Dawn/Dusk,Good,Unknown,2021-05-07,2021,5,17,Friday,May,2,0,5,Afternoon,37
ACC00109,Bhavnagar,Bhavnagar City PS,2024-02-19 14:43:00,23.427088,73.243655,Expressway,State Highway,Minor,1,0,0,1,0,0,1,0,0,0,Rear-End,Straight Road,Cloudy,Night - No Street Light,Good,Unknown,2024-02-19,2024,2,14,Monday,Feb,1,0,2,Afternoon,-1
ACC00110,Gandhinagar,Kalol PS,2022-01-04 04:49:00,23.454732,70.459104,Ring Road,District Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Bridge,Cloudy,Daylight,Moderate,Unknown,2022-01-04,2022,1,4,Tuesday,Jan,0,0,0,Night,9
ACC00111,Ahmedabad,Maninagar PS,2024-01-06 12:33:00,24.602132,72.86393,SH-14,Urban Road,Minor,4,0,0,2,0,0,0,0,0,1,Hit & Run,Speed Breaker,Cloudy,Dawn/Dusk,Moderate,Wrong Side Driving,2024-01-06,2024,1,12,Saturday,Jan,1,0,3,Afternoon,75
ACC00112,Rajkot,Rajkot Central PS,2021-03-07 21:26:00,24.406694,69.616198,NH-27,National Highway,Grievous,4,0,1,1,0,0,2,0,0,0,Head-On,Bridge,Hazy,Daylight,Moderate,Over Speeding,2021-03-07,2021,3,21,Sunday,Mar,2,0,4,Evening,-1
ACC00113,Junagadh,Veraval PS,2022-04-25 23:36:00,22.850421,70.12019,SH-14,State Highway,Grievous,0,0,3,2,0,0,2,0,1,1,Rear-End,Speed Breaker,Rainy,Dawn/Dusk,Poor,Mobile Phone Use,2022-04-25,2022,4,23,Monday,Apr,2,0,9,Night,37
ACC00114,Surat,Varachha PS,2024-08-10 21:24:00,21.566179,69.040071,Ring Road,Rural Road,Grievous,4,0,3,0,0,1,1,0,1,0,Rear-End,Bridge,Rainy,Night - Street Light On,Poor,Signal Jumping,2024-08-10,2024,8,21,Saturday,Aug,2,0,6,Evening,38
ACC00115,Rajkot,Kalavad Road PS,2022-02-21 10:41:00,22.169019,71.474504,SH-41,Urban Road,Minor,2,0,0,2,0,0,0,0,0,1,Rear-End,Bridge,Unknown,Daylight,Good,Wrong Side Driving,2022-02-21,2022,2,10,Monday,Feb,1,0,3,Morning,32
ACC00116,Gandhinagar,Sector 21 PS,2022-03-10 06:47:00,24.698031,69.628337,Industrial Road,Urban Road,Minor,4,0,0,3,0,0,2,0,0,1,Single Vehicle,Curve,Hazy,Night - No Street Light,Poor,No Seatbelt,2022-03-10,2022,3,6,Thursday,Mar,1,0,6,Morning,4
ACC00117,Gandhinagar,Mansa PS,2023-01-07 16:56:00,20.553598,71.05779,SH-41,District Road,Minor,2,0,0,3,0,0,0,0,0,0,Side Impact,Junction/Intersection,Foggy,Dawn/Dusk,Good,Unknown,2023-01-07,2023,1,16,Saturday,Jan,1,0,3,Afternoon,-1
ACC00118,Gandhinagar,Dehgam PS,2024-04-11 18:46:00,20.801092,70.492991,SH-41,National Highway,Minor,4,0,0,2,0,0,0,0,0,1,Rear-End,Pothole Area,Unknown,Night - No Street Light,Poor,Overloading,2024-04-11,2024,4,18,Thursday,Apr,1,0,3,Evening,39
ACC00119,Vadodara,Fatehgunj PS,2024-01-25 15:11:00,22.59383,68.470012,NH-48,State Highway,Fatal,2,2,0,0,0,2,0,0,1,1,Pedestrian Hit,Flyover,Unknown,Daylight,Good,No Seatbelt,2024-01-25,2024,1,15,Thursday,Jan,3,2,4,Afternoon,-1
ACC00120,Surat,Piplod PS,2024-07-30 21:59:00,22.322739,68.141658,Airport Road,District Road,Grievous,4,0,1,0,0,2,0,0,0,0,Hit & Run,Unknown,Hazy,Night - No Street Light,Poor,Over Speeding,2024-07-30,2024,7,21,Tuesday,Jul,2,0,3,Evening,25
ACC00121,Rajkot,Bhaktinagar PS,2023-12-15 08:52:00,23.756707,74.143576,Bypass Road,Rural Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rollover,Pothole Area,Rainy,Night - No Street Light,Good,Unknown,2023-12-15,2023,12,8,Friday,Dec,0,0,0,Morning,-1
ACC00122,Ahmedabad,Bodakdev PS,2023-02-16 12:35:00,23.029041,68.620923,SH-41,Rural Road,Grievous,2,0,3,2,0,1,1,0,0,0,Hit & Run,Junction/Intersection,Hazy,Daylight,Good,Wrong Side Driving,2023-02-16,2023,2,12,Thursday,Feb,2,0,7,Afternoon,53
ACC00124,Bhavnagar,Sihor PS,2024-03-06 12:43:00,21.625957,68.981689,Expressway,State Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Single Vehicle,Pothole Area,Foggy,Daylight,Good,No Seatbelt,2024-03-06,2024,3,12,Wednesday,Mar,0,0,0,Afternoon,38
ACC00125,Ahmedabad,Chandkheda PS,2024-05-24 19:38:00,23.658353,69.82196,Bypass Road,Rural Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Hit & Run,Speed Breaker,Cloudy,Dawn/Dusk,Moderate,Unknown,2024-05-24,2024,5,19,Friday,May,0,0,0,Evening,9
ACC00126,Ahmedabad,Bapunagar PS,2022-08-28 07:45:00,21.332671,73.038509,NH-53,State Highway,Grievous,4,0,2,1,0,0,0,0,0,0,Single Vehicle,Junction/Intersection,Clear,Daylight,Good,Mobile Phone Use,2022-08-28,2022,8,7,Sunday,Aug,2,0,3,Morning,19
ACC00127,Anand,Borsad PS,2024-02-15 17:32:00,20.220805,68.686305,Industrial Road,Urban Road,Grievous,1,0,3,2,0,2,0,0,1,0,Pedestrian Hit,Bridge,Clear,Night - No Street Light,Unknown,No Seatbelt,2024-02-15,2024,2,17,Thursday,Feb,2,0,8,Afternoon,40
ACC00128,Vadodara,Fatehgunj PS,2022-07-05 09:17:00,20.391029,70.752945,Bypass Road,National Highway,Minor,1,0,0,1,0,0,1,0,0,0,Pedestrian Hit,Junction/Intersection,Rainy,Dawn/Dusk,Moderate,Overloading,2022-07-05,2022,7,9,Tuesday,Jul,1,0,2,Morning,82
ACC00129,Anand,Khambhat PS,2024-06-24 12:51:00,22.125025,73.288272,City Road,Rural Road,Minor,2,0,0,2,0,0,1,0,0,1,Rollover,Junction/Intersection,Hazy,Night - Street Light On,Unknown,No Helmet,2024-06-24,2024,6,12,Monday,Jun,1,0,4,Afternoon,-1
ACC00130,Mehsana,Patan PS,2022-05-12 10:24:00,23.714986,73.972023,SH-6,District Road,Fatal,4,1,2,1,2,0,1,0,0,1,Rollover,Curve,Unknown,Daylight,Unknown,Wrong Side Driving,2022-05-12,2022,5,10,Thursday,May,3,3,5,Morning,21
ACC00131,Gandhinagar,Sector 7 PS,2023-05-17 12:04:00,22.850496,71.466515,SH-41,District Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Single Vehicle,Straight Road,Foggy,Daylight,Good,Wrong Side Driving,2023-05-17,2023,5,12,Wednesday,May,0,0,0,Afternoon,3
ACC00132,Vadodara,Gotri PS,2021-04-01 18:41:00,21.938242,74.184016,Ring Road,National Highway,Minor,3,0,0,2,0,0,1,0,0,0,Head-On,Unknown,Foggy,Night - Street Light On,Moderate,Overloading,2021-04-01,2021,4,18,Thursday,Apr,1,0,3,Evening,41
ACC00133,Bharuch,Bharuch City PS,2023-09-16 03:18:00,24.523948,74.02626,NH-53,Urban Road,Minor,1,0,0,2,0,0,0,0,0,1,Side Impact,Bridge,Rainy,Dawn/Dusk,Poor,Overloading,2023-09-16,2023,9,3,Saturday,Sep,1,0,3,Night,42
ACC00134,Bharuch,Bharuch City PS,2022-09-07 01:51:00,20.203892,68.788985,NH-8,Urban Road,Minor,4,0,0,2,0,0,0,0,0,1,Rear-End,Pothole Area,Rainy,Night - Street Light On,Moderate,No Helmet,2022-09-07,2022,9,1,Wednesday,Sep,1,0,3,Night,40
ACC00135,Vadodara,Fatehgunj PS,2024-08-04 21:27:00,23.491986,70.932323,Ring Road,State Highway,Grievous,1,0,1,2,0,1,1,0,1,0,Hit & Run,Unknown,Rainy,Night - Street Light On,Poor,Drunk Driving,2024-08-04,2024,8,21,Sunday,Aug,2,0,6,Evening,9
ACC00136,Ahmedabad,Chandkheda PS,2024-10-05 15:33:00,21.541659,70.573027,NH-27,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Side Impact,Bridge,Hazy,Night - Street Light On,Poor,Unknown,2024-10-05,2024,10,15,Saturday,Oct,0,0,0,Afternoon,43
ACC00137,Vadodara,Waghodiya PS,2021-08-30 07:19:00,21.817208,70.547319,Industrial Road,Urban Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Rear-End,Bridge,Rainy,Dawn/Dusk,Moderate,Unknown,2021-08-30,2021,8,7,Monday,Aug,0,0,0,Morning,43
ACC00138,Mehsana,Visnagar PS,2021-10-15 05:20:00,22.949286,74.096604,Bypass Road,District Road,Minor,4,0,0,2,0,0,2,0,0,1,Rear-End,Bridge,Hazy,Dawn/Dusk,Unknown,Unknown,2021-10-15,2021,10,5,Friday,Oct,1,0,5,Night,44
ACC00139,Mehsana,Unjha PS,2021-06-19 18:01:00,21.114436,69.516514,SH-14,Urban Road,Minor,1,0,0,2,0,0,2,0,0,1,Rear-End,Speed Breaker,Unknown,Dawn/Dusk,Good,Unknown,2021-06-19,2021,6,18,Saturday,Jun,1,0,5,Evening,45
ACC00140,Junagadh,Junagadh City PS,2023-06-23 17:13:00,20.571116,72.833477,SH-14,Urban Road,Minor,1,0,0,1,0,0,0,0,0,1,Pedestrian Hit,Bridge,Foggy,Night - No Street Light,Good,Overloading,2023-06-23,2023,6,17,Friday,Jun,1,0,2,Afternoon,36
ACC00141,Bhavnagar,Palitana PS,2021-12-06 19:08:00,23.842237,71.691468,Airport Road,Urban Road,Grievous,3,0,3,2,0,0,0,0,0,1,Side Impact,Curve,Foggy,Night - No Street Light,Poor,Unknown,2021-12-06,2021,12,19,Monday,Dec,2,0,6,Evening,7
ACC00142,Gandhinagar,Sector 7 PS,2024-12-07 04:15:00,21.581645,73.414401,Ring Road,State Highway,Fatal,1,2,0,1,0,1,0,1,1,1,Hit & Run,Pothole Area,Foggy,Dawn/Dusk,Unknown,Overloading,2024-12-07,2024,12,4,Saturday,Dec,3,3,4,Night,93
ACC00143,Bhavnagar,Bhavnagar City PS,2021-07-10 23:29:00,23.307529,73.112771,Ring Road,District Road,Fatal,3,1,1,1,2,0,2,0,0,0,Rear-End,Flyover,Rainy,Dawn/Dusk,Poor,No Helmet,2021-07-10,2021,7,23,Saturday,Jul,3,3,4,Night,-1
ACC00144,Mehsana,Mehsana City PS,2021-09-12 05:28:00,24.662456,74.372873,NH-53,District Road,Minor,1,0,0,2,0,0,2,0,0,0,Single Vehicle,Flyover,Foggy,Daylight,Poor,Mobile Phone Use,2021-09-12,2021,9,5,Sunday,Sep,1,0,4,Night,-1
ACC00145,Surat,Adajan PS,2024-07-05 09:46:00,21.177062,72.533298,NH-48,State Highway,Minor,1,0,0,3,0,0,1,0,0,0,Rear-End,Curve,Hazy,Night - Street Light On,Unknown,Over Speeding,2024-07-05,2024,7,9,Friday,Jul,1,0,4,Morning,19
ACC00146,Anand,Vallabh Vidyanagar PS,2023-09-06 02:14:00,23.461512,70.074114,SH-14,National Highway,Fatal,1,2,1,1,2,0,2,0,1,0,Rear-End,Flyover,Rainy,Night - Street Light On,Good,Unknown,2023-09-06,2023,9,2,Wednesday,Sep,3,4,5,Night,9
ACC00147,Bhavnagar,Palitana PS,2022-03-21 02:57:00,23.56125,70.519401,Ring Road,Urban Road,Grievous,3,0,1,2,0,1,2,0,0,0,Side Impact,Curve,Foggy,Daylight,Moderate,Unknown,2022-03-21,2022,3,2,Monday,Mar,2,0,6,Night,9
ACC00148,Anand,Khambhat PS,2024-08-16 01:50:00,24.491489,68.810285,Bypass Road,National Highway,Minor,4,0,0,3,0,0,1,0,0,1,Single Vehicle,Speed Breaker,Clear,Night - No Street Light,Poor,Signal Jumping,2024-08-16,2024,8,1,Friday,Aug,1,0,5,Night,4
ACC00149,Junagadh,Keshod PS,2023-08-23 02:01:00,20.16345,73.91225,NH-8,Urban Road,Grievous,1,0,3,2,0,2,2,0,1,0,Hit & Run,Pothole Area,Unknown,Dawn/Dusk,Unknown,No Seatbelt,2023-08-23,2023,8,2,Wednesday,Aug,2,0,10,Night,81
ACC00150,Ahmedabad,Chandkheda PS,2021-06-11 16:58:00,23.817076,70.561608,City Road,District Road,Fatal,2,1,0,1,0,2,1,0,1,0,Pedestrian Hit,Pothole Area,Unknown,Daylight,Poor,No Seatbelt,2021-06-11,2021,6,16,Friday,Jun,3,1,5,Afternoon,9
ACC00151,Vadodara,Sayajigunj PS,2021-01-26 22:08:00,20.85363,71.394934,NH-8,National Highway,Minor,1,0,0,2,0,0,1,0,0,1,Pedestrian Hit,Curve,Foggy,Night - Street Light On,Poor,Drunk Driving,2021-01-26,2021,1,22,Tuesday,Jan,1,0,4,Night,0
ACC00152,Junagadh,Junagadh City PS,2022-06-23 22:36:00,22.382279,68.449266,SH-41,District Road,Minor,1,0,0,1,0,0,0,0,0,0,Rollover,Curve,Foggy,Daylight,Good,Wrong Side Driving,2022-06-23,2022,6,22,Thursday,Jun,1,0,1,Night,15
ACC00153,Surat,Adajan PS,2023-01-16 12:58:00,24.383336,71.583048,Expressway,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Single Vehicle,Curve,Foggy,Night - Street Light On,Unknown,No Helmet,2023-01-16,2023,1,12,Monday,Jan,0,0,0,Afternoon,18
ACC00154,Ahmedabad,Bapunagar PS,2023-02-03 03:32:00,20.342292,71.349377,NH-48,District Road,Grievous,4,0,2,0,0,1,0,0,0,1,Hit & Run,Bridge,Foggy,Night - No Street Light,Poor,Drunk Driving,2023-02-03,2023,2,3,Friday,Feb,2,0,4,Night,0
ACC00155,Mehsana,Visnagar PS,2024-04-26 15:49:00,23.469331,73.114633,NH-53,Urban Road,Grievous,1,0,2,2,0,2,2,0,0,1,Head-On,Straight Road,Rainy,Night - No Street Light,Good,No Helmet,2024-04-26,2024,4,15,Friday,Apr,2,0,9,Afternoon,-1
ACC00156,Rajkot,Bhaktinagar PS,2022-05-03 13:31:00,24.573772,69.862899,NH-48,State Highway,Fatal,1,2,2,0,0,0,0,1,0,1,Rear-End,Speed Breaker,Cloudy,Night - No Street Light,Unknown,Drunk Driving,2022-05-03,2022,5,13,Tuesday,May,3,3,3,Afternoon,-1
ACC00157,Rajkot,Kalavad Road PS,2022-06-19 10:59:00,23.323338,70.103764,SH-14,National Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Rainy,Daylight,Moderate,Drunk Driving,2022-06-19,2022,6,10,Sunday,Jun,0,0,0,Morning,9
ACC00158,Mehsana,Kadi PS,2022-10-06 13:07:00,24.53732,70.042339,SH-14,Urban Road,Minor,3,0,0,1,0,0,0,0,0,0,Pedestrian Hit,Curve,Unknown,Night - No Street Light,Good,Wrong Side Driving,2022-10-06,2022,10,13,Thursday,Oct,1,0,1,Afternoon,46
ACC00159,Bharuch,Vagra PS,2023-11-18 01:43:00,23.872412,74.098209,SH-41,State Highway,Grievous,2,0,1,0,0,0,0,0,0,0,Hit & Run,Speed Breaker,Rainy,Daylight,Unknown,Drunk Driving,2023-11-18,2023,11,1,Saturday,Nov,2,0,1,Night,56
ACC00160,Anand,Khambhat PS,2024-11-06 20:41:00,22.796146,68.572419,NH-27,National Highway,Grievous,1,0,1,1,0,2,0,0,1,1,Rear-End,Bridge,Rainy,Daylight,Poor,Drunk Driving,2024-11-06,2024,11,20,Wednesday,Nov,2,0,6,Evening,15
ACC00161,Mehsana,Mehsana City PS,2023-02-23 21:27:00,21.087694,69.863084,NH-53,District Road,Minor,4,0,0,1,0,0,0,0,0,1,Head-On,Speed Breaker,Rainy,Night - No Street Light,Unknown,No Seatbelt,2023-02-23,2023,2,21,Thursday,Feb,1,0,2,Evening,60
ACC00162,Anand,Vallabh Vidyanagar PS,2023-05-09 06:41:00,22.518745,73.153659,NH-8,Urban Road,Grievous,4,0,3,1,0,1,2,0,1,1,Head-On,Flyover,Unknown,Night - No Street Light,Unknown,Unknown,2023-05-09,2023,5,6,Tuesday,May,2,0,9,Morning,-1
ACC00163,Vadodara,Sayajigunj PS,2022-10-16 19:14:00,23.829171,73.194519,Bypass Road,Rural Road,Minor,2,0,0,2,0,0,2,0,0,0,Rollover,Speed Breaker,Rainy,Night - Street Light On,Good,Wrong Side Driving,2022-10-16,2022,10,19,Sunday,Oct,1,0,4,Evening,29
ACC00164,Rajkot,Bhaktinagar PS,2023-03-07 11:59:00,23.988016,71.832873,NH-8,District Road,Minor,0,0,0,2,0,0,2,0,0,1,Single Vehicle,Speed Breaker,Clear,Night - No Street Light,Moderate,Unknown,2023-03-07,2023,3,11,Tuesday,Mar,1,0,5,Morning,7
ACC00165,Vadodara,Manjalpur PS,2021-03-19 02:03:00,21.106521,68.104306,Industrial Road,State Highway,Grievous,1,0,3,0,0,0,2,0,1,0,Rear-End,Junction/Intersection,Unknown,Night - Street Light On,Poor,Over Speeding,2021-03-19,2021,3,2,Friday,Mar,2,0,6,Night,47
ACC00166,Ahmedabad,Chandkheda PS,2024-12-13 21:25:00,21.648181,74.247922,Expressway,State Highway,Minor,3,0,0,1,0,0,2,0,0,0,Hit & Run,Bridge,Unknown,Night - No Street Light,Moderate,Unknown,2024-12-13,2024,12,21,Friday,Dec,1,0,3,Evening,83
ACC00167,Anand,Khambhat PS,2024-11-11 09:08:00,20.10827,71.708859,SH-41,National Highway,Fatal,1,1,0,0,0,1,1,1,0,0,Pedestrian Hit,Straight Road,Rainy,Night - No Street Light,Moderate,Unknown,2024-11-11,2024,11,9,Monday,Nov,3,2,2,Morning,48
ACC00168,Bharuch,Vagra PS,2021-01-24 08:13:00,20.411856,68.780618,NH-48,National Highway,Fatal,4,1,0,0,2,2,2,1,0,0,Head-On,Pothole Area,Cloudy,Night - Street Light On,Unknown,Overloading,2021-01-24,2021,1,8,Sunday,Jan,3,4,4,Morning,40
ACC00169,Mehsana,Mehsana City PS,2021-03-10 09:01:00,24.477646,69.171663,Ring Road,Urban Road,Minor,4,0,0,3,0,0,0,0,0,1,Rear-End,Speed Breaker,Clear,Night - No Street Light,Unknown,Over Speeding,2021-03-10,2021,3,9,Wednesday,Mar,1,0,4,Morning,4
ACC00170,Vadodara,Sayajigunj PS,2021-07-27 10:13:00,21.982687,73.931114,Airport Road,District Road,Fatal,0,0,1,0,0,1,0,1,0,1,Side Impact,Junction/Intersection,Rainy,Daylight,Good,No Seatbelt,2021-07-27,2021,7,10,Tuesday,Jul,3,1,3,Morning,49
ACC00171,Ahmedabad,Naranpura PS,2022-02-28 05:40:00,20.476906,70.042626,Ring Road,District Road,Minor,3,0,0,2,0,0,1,0,0,0,Hit & Run,Pothole Area,Foggy,Daylight,Unknown,Signal Jumping,2022-02-28,2022,2,5,Monday,Feb,1,0,3,Night,24
ACC00172,Mehsana,Mehsana City PS,2022-06-24 14:29:00,23.950562,69.052123,Expressway,National Highway,Minor,1,0,0,2,0,0,2,0,0,1,Single Vehicle,Pothole Area,Foggy,Dawn/Dusk,Moderate,Unknown,2022-06-24,2022,6,14,Friday,Jun,1,0,5,Afternoon,104
ACC00173,Junagadh,Porbandar PS,2024-03-18 07:30:00,21.9161,68.31879,Industrial Road,State Highway,Minor,2,0,0,1,0,0,0,0,0,0,Rollover,Pothole Area,Hazy,Night - Street Light On,Good,Overloading,2024-03-18,2024,3,7,Monday,Mar,1,0,1,Morning,-1
ACC00174,Vadodara,Sayajigunj PS,2023-05-18 02:43:00,24.687438,73.354881,SH-14,District Road,Fatal,4,2,0,1,1,2,2,1,0,1,Side Impact,Flyover,Clear,Daylight,Unknown,Unknown,2023-05-18,2023,5,2,Thursday,May,3,4,6,Night,63
ACC00175,Anand,Vallabh Vidyanagar PS,2021-10-31 18:37:00,24.538226,68.765499,NH-8,State Highway,Minor,4,0,0,3,0,0,1,0,0,1,Head-On,Flyover,Hazy,Night - No Street Light,Unknown,Mobile Phone Use,2021-10-31,2021,10,18,Sunday,Oct,1,0,5,Evening,4
ACC00176,Surat,Katargam PS,2022-07-19 12:09:00,23.231739,70.593494,SH-20,District Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Single Vehicle,Pothole Area,Cloudy,Night - No Street Light,Poor,Over Speeding,2022-07-19,2022,7,12,Tuesday,Jul,0,0,0,Afternoon,9
ACC00177,Gandhinagar,Mansa PS,2022-07-29 15:54:00,20.5518,68.946629,Expressway,Urban Road,Grievous,0,0,2,0,0,1,2,0,0,1,Hit & Run,Junction/Intersection,Foggy,Dawn/Dusk,Good,Wrong Side Driving,2022-07-29,2022,7,15,Friday,Jul,2,0,6,Afternoon,-1
ACC00178,Junagadh,Keshod PS,2021-05-15 09:45:00,20.723989,73.639795,NH-48,National Highway,Minor,4,0,0,1,0,0,0,0,0,0,Rear-End,Flyover,Rainy,Daylight,Moderate,Over Speeding,2021-05-15,2021,5,9,Saturday,May,1,0,1,Morning,87
ACC00179,Gandhinagar,Mansa PS,2023-08-09 16:25:00,20.669815,70.446541,Industrial Road,National Highway,Minor,3,0,0,3,0,0,2,0,0,0,Hit & Run,Flyover,Cloudy,Night - No Street Light,Poor,Signal Jumping,2023-08-09,2023,8,16,Wednesday,Aug,1,0,5,Afternoon,39
ACC00180,Gandhinagar,Sector 21 PS,2023-03-03 01:10:00,23.687219,69.494512,SH-6,Rural Road,Minor,2,0,0,3,0,0,0,0,0,0,Single Vehicle,Pothole Area,Cloudy,Daylight,Good,Overloading,2023-03-03,2023,3,1,Friday,Mar,1,0,3,Night,50
ACC00181,Rajkot,Kalavad Road PS,2024-05-30 09:45:00,23.056605,70.471795,SH-20,State Highway,Minor,3,0,0,3,0,0,2,0,0,1,Hit & Run,Bridge,Foggy,Dawn/Dusk,Good,Over Speeding,2024-05-30,2024,5,9,Thursday,May,1,0,6,Morning,-1
